price,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,distance,newDevelopment,hasLift,priceByArea,newDevelopmentFinished
2200.0,flat,rent,135.0,3,2,València,València,L'Eixample,es,1428.0,False,True,16.0,
900.0,flat,rent,77.0,3,1,València,València,La Saïdia,es,1455.0,False,True,12.0,
2000.0,flat,rent,110.0,3,2,València,València,L'Eixample,es,874.0,False,True,18.0,
2000.0,flat,rent,105.0,2,2,València,València,Ciutat Vella,es,357.0,False,False,19.0,
1800.0,flat,rent,52.0,1,1,València,València,L'Eixample,es,776.0,False,False,35.0,
1500.0,flat,rent,100.0,2,2,València,València,Ciutat Vella,es,535.0,False,True,15.0,
1200.0,flat,rent,60.0,2,2,València,València,El Pla del Real,es,1730.0,False,True,20.0,
900.0,studio,rent,60.0,0,1,València,València,Poblats Marítims,es,4302.0,False,False,15.0,
3500.0,flat,rent,180.0,4,2,València,València,El Pla del Real,es,1120.0,False,True,19.0,
1200.0,flat,rent,85.0,2,2,València,València,Extramurs,es,470.0,False,True,14.0,
3500.0,chalet,rent,200.0,3,3,València,Bétera,Torre en Conill-Cumbres de San Antonio,es,13594.0,False,True,18.0,
2500.0,flat,rent,156.0,3,2,València,València,Ciutat Vella,es,590.0,False,True,16.0,
1800.0,penthouse,rent,80.0,2,2,València,València,Extramurs,es,450.0,False,True,23.0,
3500.0,flat,rent,185.0,4,2,València,València,El Pla del Real,es,1066.0,False,True,19.0,
950.0,flat,rent,100.0,2,2,València,Pinedo,,es,6519.0,False,True,10.0,
3700.0,flat,rent,75.0,2,1,València,Alboraya,La Patacona,es,4963.0,False,True,49.0,
1800.0,penthouse,rent,120.0,3,2,València,València,Ciutat Vella,es,48.0,False,True,15.0,
975.0,flat,rent,95.0,3,1,València,Moncada,,es,8419.0,False,True,10.0,
1700.0,flat,rent,140.0,4,2,València,València,L'Eixample,es,1580.0,False,True,12.0,
1400.0,flat,rent,99.0,2,2,València,València,Camins al Grau,es,2508.0,False,True,14.0,
2000.0,flat,rent,140.0,4,1,València,València,Ciutat Vella,es,144.0,False,True,14.0,
900.0,flat,rent,90.0,2,1,València,València,Extramurs,es,1197.0,False,True,10.0,
1400.0,flat,rent,80.0,2,2,València,València,Campanar,es,3498.0,False,True,18.0,
900.0,flat,rent,107.0,4,1,València,València,L'Olivereta,es,2225.0,False,True,8.0,
2000.0,penthouse,rent,55.0,1,1,València,València,Extramurs,es,518.0,False,True,36.0,
1250.0,flat,rent,93.0,3,2,València,València,Extramurs,es,660.0,False,False,13.0,
2000.0,flat,rent,130.0,3,2,València,València,Campanar,es,3498.0,False,True,15.0,
1650.0,flat,rent,82.0,2,2,València,València,Ciutat Vella,es,391.0,False,True,20.0,
1000.0,flat,rent,90.0,3,1,València,València,Poblats Marítims,es,3992.0,False,False,11.0,
790.0,flat,rent,56.0,1,1,València,València,Extramurs,es,940.0,False,True,14.0,
900.0,flat,rent,182.0,5,2,València,València,Campanar,es,2208.0,False,True,5.0,
900.0,flat,rent,80.0,1,1,València,València,La Saïdia,es,1343.0,False,False,11.0,
900.0,flat,rent,80.0,2,1,València,València,Poblats Marítims,es,3756.0,False,True,11.0,
1099.0,flat,rent,100.0,3,1,València,València,L'Olivereta,es,1874.0,False,False,11.0,
1600.0,flat,rent,125.0,4,2,València,València,Algirós,es,2703.0,False,True,13.0,
1200.0,flat,rent,122.0,4,2,València,València,Jesús,es,1553.0,False,True,10.0,
900.0,flat,rent,120.0,4,2,València,L'Eliana,El Paraiso-Los Almendros,es,16866.0,False,True,8.0,
1000.0,flat,rent,100.0,3,1,València,València,Poblats Marítims,es,3524.0,False,True,10.0,
5000.0,penthouse,rent,201.0,3,3,València,Alboraya,La Patacona,es,4445.0,False,True,25.0,
1800.0,chalet,rent,147.0,4,3,València,San Antonio de Benagéber,,es,15232.0,False,True,12.0,
3500.0,penthouse,rent,240.0,4,2,València,Playa de Farnals,,es,13025.0,False,True,15.0,
1495.0,flat,rent,55.0,1,1,València,València,Extramurs,es,583.0,False,True,27.0,
875.0,flat,rent,96.0,2,2,València,Puçol,La Barraca-Santigons,es,17161.0,False,True,9.0,
650.0,flat,rent,113.0,3,2,València,Albalat Dels Sorells,,es,8792.0,False,True,6.0,
2500.0,flat,rent,286.0,4,2,València,València,Ciutat Vella,es,151.0,False,True,9.0,
1400.0,flat,rent,99.0,2,2,València,València,Camins al Grau,es,2393.0,False,True,14.0,
1300.0,flat,rent,130.0,4,2,València,València,Algirós,es,2820.0,False,True,10.0,
1800.0,penthouse,rent,135.0,2,2,València,València,El Pla del Real,es,1664.0,False,True,13.0,
2200.0,flat,rent,177.0,5,3,València,València,Ciutat Vella,es,86.0,False,True,12.0,
1600.0,flat,rent,100.0,2,2,València,València,L'Eixample,es,717.0,False,True,16.0,
3100.0,flat,rent,163.0,3,4,València,València,L'Eixample,es,594.0,False,True,19.0,
3500.0,flat,rent,200.0,4,2,València,València,El Pla del Real,es,1337.0,False,True,18.0,
690.0,flat,rent,85.0,3,1,València,Torrent,Zona Avenida al Vedat,es,8876.0,False,False,8.0,
2000.0,flat,rent,266.0,5,3,València,València,L'Eixample,es,482.0,False,True,8.0,
2500.0,flat,rent,65.0,1,1,València,Alboraya,La Patacona,es,4918.0,False,True,38.0,
1650.0,flat,rent,110.0,3,2,València,València,Camins al Grau,es,1765.0,False,True,15.0,
2000.0,flat,rent,266.0,5,3,València,València,L'Eixample,es,482.0,False,True,8.0,
900.0,flat,rent,126.0,3,2,València,València,Benicalap,es,2487.0,False,True,7.0,
1650.0,flat,rent,110.0,3,2,València,València,Camins al Grau,es,1765.0,False,True,15.0,
690.0,flat,rent,85.0,3,1,València,Torrent,Zona Avenida al Vedat,es,8876.0,False,False,8.0,
1400.0,flat,rent,97.0,2,2,València,València,Extramurs,es,673.0,False,True,14.0,
1900.0,flat,rent,82.0,2,1,València,València,Poblats Marítims,es,3937.0,False,True,23.0,
1700.0,chalet,rent,361.0,5,2,València,Chiva,Sierra Perenchiza - Cumbres de Calicanto - Santo Domingo,es,16322.0,False,True,5.0,
1300.0,flat,rent,98.0,3,1,València,València,Quatre Carreres,es,2424.0,False,True,13.0,
3000.0,chalet,rent,206.0,4,3,València,Bétera,Torre en Conill-Cumbres de San Antonio,es,14040.0,False,True,15.0,
1200.0,flat,rent,130.0,3,2,València,València,Extramurs,es,738.0,False,True,9.0,
2600.0,flat,rent,100.0,3,2,València,València,La Saïdia,es,1474.0,False,True,26.0,
850.0,flat,rent,90.0,3,1,València,Burjassot,Zona Concordia,es,5843.0,False,True,9.0,
1200.0,flat,rent,110.0,3,2,València,València,El Pla del Real,es,1728.0,False,True,11.0,
1000.0,flat,rent,87.0,2,2,València,València,El Pla del Real,es,1872.0,False,True,11.0,
3100.0,penthouse,rent,163.0,3,3,València,València,L'Eixample,es,303.0,False,True,19.0,
1100.0,penthouse,rent,127.0,1,1,València,València,Poblats Marítims,es,4040.0,False,False,9.0,
800.0,chalet,rent,600.0,4,3,València,La Torre,,es,4301.0,False,True,1.0,
1200.0,flat,rent,80.0,3,2,València,València,Extramurs,es,828.0,False,True,15.0,
1200.0,flat,rent,110.0,4,2,València,València,Benicalap,es,3161.0,False,True,11.0,
1700.0,chalet,rent,250.0,4,3,València,San Antonio de Benagéber,,es,14264.0,False,True,7.0,
1200.0,flat,rent,100.0,4,2,València,València,Quatre Carreres,es,1979.0,False,True,12.0,
1000.0,flat,rent,105.0,3,2,València,València,Patraix,es,1661.0,False,True,10.0,
1400.0,flat,rent,80.0,3,1,València,València,Poblats Marítims,es,3426.0,False,True,18.0,
1600.0,flat,rent,124.0,3,2,València,València,L'Eixample,es,347.0,False,False,13.0,
1200.0,flat,rent,118.0,4,2,València,València,Benicalap,es,2761.0,False,True,10.0,
800.0,flat,rent,100.0,3,2,València,Paterna,Santa Rita,es,7912.0,False,True,8.0,
1100.0,countryHouse,rent,81.0,1,1,València,València,Poblats Marítims,es,4027.0,False,True,14.0,
1600.0,flat,rent,132.0,4,2,València,València,L'Eixample,es,1007.0,False,True,12.0,
1100.0,penthouse,rent,127.0,1,2,València,València,Poblats Marítims,es,3846.0,False,False,9.0,
900.0,flat,rent,81.0,2,2,València,València,Camins al Grau,es,2194.0,False,True,11.0,
850.0,flat,rent,78.0,3,1,València,València,L'Olivereta,es,1826.0,False,True,11.0,
1050.0,flat,rent,78.0,2,2,València,València,Rascanya,es,2998.0,False,True,13.0,
1395.0,flat,rent,136.0,3,2,València,València,Campanar,es,3342.0,False,True,10.0,
1200.0,flat,rent,130.0,3,2,València,València,Extramurs,es,1207.0,False,True,9.0,
1050.0,flat,rent,105.0,3,2,València,València,Extramurs,es,1284.0,False,True,10.0,
950.0,penthouse,rent,37.0,2,1,València,València,Ciutat Vella,es,633.0,False,False,26.0,
600.0,penthouse,rent,65.0,1,1,València,Silla,,es,12127.0,False,True,9.0,
890.0,flat,rent,80.0,2,1,València,València,Camins al Grau,es,2598.0,False,True,11.0,
900.0,flat,rent,97.0,3,2,València,València,Patraix,es,1541.0,False,True,9.0,
1300.0,flat,rent,70.0,2,1,València,València,Poblats Marítims,es,4133.0,False,True,19.0,
675.0,flat,rent,70.0,2,1,València,Torrent,Zona Avenida al Vedat,es,9067.0,False,True,10.0,
1400.0,flat,rent,99.0,2,2,València,València,Camins al Grau,es,2572.0,False,True,14.0,
900.0,flat,rent,56.0,2,1,València,València,Ciutat Vella,es,458.0,False,False,16.0,
1700.0,flat,rent,80.0,2,2,València,València,L'Eixample,es,975.0,False,True,21.0,
950.0,flat,rent,81.0,3,1,València,València,Benimaclet,es,2377.0,False,True,12.0,
1150.0,flat,rent,170.0,4,2,València,Paterna,Terramelar,es,6108.0,False,True,7.0,
795.0,flat,rent,83.0,4,1,València,València,Jesús,es,3197.0,False,False,10.0,
675.0,flat,rent,66.0,1,1,València,Paterna,Casas Verdes,es,6736.0,False,True,10.0,
950.0,flat,rent,105.0,3,2,València,València,El Pla del Real,es,1974.0,False,True,9.0,
895.0,flat,rent,66.0,3,1,València,València,Quatre Carreres,es,1661.0,False,True,14.0,
540.0,flat,rent,72.0,1,1,València,Paterna,Valterna,es,7462.0,False,True,8.0,
975.0,flat,rent,80.0,3,1,València,València,L'Eixample,es,1176.0,False,True,12.0,
1500.0,flat,rent,130.0,3,2,València,València,Poblats Marítims,es,3762.0,False,True,12.0,
950.0,flat,rent,110.0,3,2,València,València,La Saïdia,es,1835.0,False,True,9.0,
2000.0,flat,rent,164.0,4,2,València,València,Extramurs,es,970.0,False,True,12.0,
850.0,flat,rent,76.0,3,1,València,València,Camins al Grau,es,2652.0,False,True,11.0,
730.0,flat,rent,70.0,3,1,València,València,Benicalap,es,3516.0,False,False,10.0,
820.0,flat,rent,80.0,3,1,València,València,La Saïdia,es,2068.0,False,True,10.0,
800.0,flat,rent,91.0,3,1,València,València,Rascanya,es,2664.0,False,True,9.0,
820.0,flat,rent,92.0,3,1,València,València,Jesús,es,3107.0,False,True,9.0,
790.0,flat,rent,73.0,3,1,València,València,Benicalap,es,2804.0,False,True,11.0,
790.0,flat,rent,72.0,3,1,València,València,Benicalap,es,3375.0,False,True,11.0,
1400.0,flat,rent,100.0,2,2,València,València,Camins al Grau,es,2685.0,False,True,14.0,
840.0,flat,rent,62.0,3,1,València,València,Camins al Grau,es,2083.0,False,True,14.0,
800.0,flat,rent,106.0,3,2,València,València,Jesús,es,2592.0,False,True,8.0,
800.0,flat,rent,76.0,3,1,València,València,Campanar,es,2297.0,False,True,11.0,
2000.0,chalet,rent,181.0,4,3,València,L'Eliana,Entrepinos,es,15198.0,False,True,11.0,
1150.0,flat,rent,75.0,2,1,València,València,Ciutat Vella,es,873.0,False,True,15.0,
1350.0,flat,rent,116.0,3,2,València,València,Algirós,es,2358.0,False,True,12.0,
1400.0,flat,rent,99.0,2,2,València,València,Camins al Grau,es,2504.0,False,True,14.0,
820.0,flat,rent,92.0,3,1,València,València,Quatre Carreres,es,1681.0,False,True,9.0,
1500.0,flat,rent,100.0,3,2,València,Alboraya,Port Saplaya,es,6299.0,False,True,15.0,
830.0,flat,rent,70.0,3,1,València,València,Jesús,es,1947.0,False,True,12.0,
820.0,flat,rent,84.0,3,1,València,València,Jesús,es,2412.0,False,True,10.0,
760.0,flat,rent,63.0,3,1,València,Mislata,País Valenciá,es,3850.0,False,False,12.0,
790.0,flat,rent,72.0,3,1,València,València,Benicalap,es,3433.0,False,True,11.0,
2700.0,flat,rent,170.0,4,3,València,València,Ciutat Vella,es,770.0,False,True,16.0,
1500.0,flat,rent,60.0,1,1,València,València,L'Eixample,es,612.0,False,True,25.0,
900.0,flat,rent,56.0,2,1,València,València,Ciutat Vella,es,647.0,False,False,16.0,
720.0,flat,rent,71.0,3,1,València,Xirivella,Avenida de la Paz,es,4599.0,False,True,10.0,
770.0,flat,rent,82.0,2,1,València,València,Patraix,es,1427.0,False,True,9.0,
720.0,flat,rent,98.0,3,1,València,Torrent,Zona Casco Antiguo,es,8199.0,False,False,7.0,
900.0,flat,rent,55.0,1,1,València,València,Campanar,es,3361.0,False,True,16.0,
800.0,flat,rent,67.0,3,1,València,València,L'Olivereta,es,2198.0,False,True,12.0,
650.0,flat,rent,70.0,2,1,València,Torrent,Zona Poble Nou,es,8915.0,False,False,9.0,
1300.0,flat,rent,87.0,1,1,València,València,Campanar,es,3497.0,False,True,15.0,
710.0,flat,rent,70.0,3,1,València,Xirivella,Avenida de la Paz,es,4507.0,False,True,10.0,
780.0,flat,rent,65.0,2,2,València,Manises,San Francisco,es,9225.0,False,True,12.0,
820.0,flat,rent,95.0,3,1,València,València,Rascanya,es,3043.0,False,True,9.0,
1370.0,flat,rent,90.0,3,1,València,València,Algirós,es,3144.0,False,True,15.0,
810.0,flat,rent,81.0,3,1,València,València,L'Olivereta,es,2575.0,False,True,10.0,
900.0,flat,rent,96.0,3,2,València,València,Quatre Carreres,es,2009.0,False,True,9.0,
770.0,flat,rent,88.0,4,1,València,Mislata,Los Juzgados,es,3074.0,False,False,9.0,
2400.0,penthouse,rent,110.0,2,2,València,València,Ciutat Vella,es,752.0,False,True,22.0,
750.0,flat,rent,68.0,3,1,València,València,Rascanya,es,2897.0,False,True,11.0,
800.0,flat,rent,85.0,3,1,València,València,L'Olivereta,es,2236.0,False,True,9.0,
2500.0,flat,rent,150.0,4,2,València,València,El Pla del Real,es,1629.0,False,True,17.0,
1300.0,flat,rent,158.0,3,2,València,Paterna,Valterna,es,7733.0,False,True,8.0,
2400.0,flat,rent,150.0,4,2,València,València,L'Olivereta,es,1645.0,False,True,16.0,
1000.0,flat,rent,75.0,2,2,València,València,Quatre Carreres,es,1676.0,False,True,13.0,
1000.0,flat,rent,75.0,2,2,València,València,Quatre Carreres,es,1676.0,False,True,13.0,
2400.0,flat,rent,150.0,4,2,València,València,L'Olivereta,es,1645.0,False,True,16.0,
1600.0,flat,rent,127.0,4,2,València,València,L'Eixample,es,1098.0,False,True,13.0,
1300.0,duplex,rent,120.0,2,2,València,València,Quatre Carreres,es,1740.0,False,True,11.0,
850.0,flat,rent,95.0,3,1,València,Burjassot,Zona Concordia,es,5850.0,False,True,9.0,
2000.0,duplex,rent,105.0,2,2,València,València,L'Eixample,es,614.0,False,True,19.0,
1500.0,flat,rent,95.0,3,2,València,València,Ciutat Vella,es,49.0,False,True,16.0,
3900.0,chalet,rent,474.0,4,5,València,L'Eliana,Montealegre,es,17711.0,False,True,8.0,
1250.0,duplex,rent,140.0,0,1,València,València,Patraix,es,3259.0,False,True,9.0,
1200.0,duplex,rent,140.0,2,1,València,Paterna,Valterna,es,6918.0,False,True,9.0,
1850.0,flat,rent,160.0,3,2,València,València,L'Eixample,es,370.0,False,True,12.0,
1050.0,duplex,rent,110.0,0,1,València,València,Patraix,es,3283.0,False,True,10.0,
950.0,flat,rent,62.0,3,1,València,València,Poblats Marítims,es,4088.0,False,False,15.0,
1800.0,flat,rent,85.0,2,1,València,València,Ciutat Vella,es,734.0,False,True,21.0,
1400.0,flat,rent,75.0,1,1,València,València,Extramurs,es,854.0,False,True,19.0,
1800.0,flat,rent,115.0,3,2,València,València,Ciutat Vella,es,506.0,False,True,16.0,
1300.0,flat,rent,151.0,4,2,València,València,Algirós,es,2886.0,False,True,9.0,
3000.0,flat,rent,185.0,3,2,València,València,L'Eixample,es,1028.0,False,True,16.0,
1300.0,duplex,rent,101.0,1,2,València,València,Ciutat Vella,es,696.0,False,False,13.0,
895.0,flat,rent,85.0,2,1,València,València,Quatre Carreres,es,1311.0,False,True,11.0,
1300.0,flat,rent,90.0,2,1,València,València,L'Eixample,es,694.0,False,True,14.0,
1400.0,flat,rent,154.0,4,2,València,València,Extramurs,es,1275.0,False,True,9.0,
1800.0,flat,rent,110.0,3,2,València,València,Ciutat Vella,es,813.0,False,True,16.0,
3100.0,penthouse,rent,160.0,3,4,València,València,L'Eixample,es,429.0,False,True,19.0,
700.0,flat,rent,75.0,3,1,València,Xirivella,Zona Centro,es,4074.0,False,False,9.0,
1500.0,penthouse,rent,103.0,2,2,València,València,Camins al Grau,es,2586.0,False,True,15.0,
1200.0,flat,rent,100.0,2,1,València,València,Quatre Carreres,es,1621.0,False,True,12.0,
1200.0,flat,rent,193.0,6,2,València,València,L'Eixample,es,831.0,False,True,6.0,
790.0,studio,rent,26.0,0,1,València,València,Camins al Grau,es,2727.0,False,True,30.0,
1800.0,countryHouse,rent,127.0,2,2,València,València,Poblats Marítims,es,4061.0,False,True,14.0,
800.0,flat,rent,100.0,3,1,València,València,Jesús,es,1906.0,False,True,8.0,
850.0,flat,rent,85.0,3,1,València,València,L'Olivereta,es,2448.0,False,True,10.0,
730.0,flat,rent,76.0,2,1,València,València,Jesús,es,3616.0,False,True,10.0,
1800.0,flat,rent,110.0,3,2,València,València,Ciutat Vella,es,998.0,False,True,16.0,
950.0,penthouse,rent,95.0,4,1,València,València,L'Olivereta,es,2435.0,False,True,10.0,
680.0,flat,rent,75.0,2,1,València,València,Rascanya,es,2821.0,False,True,9.0,
4500.0,chalet,rent,300.0,4,4,València,Bétera,Torre en Conill-Cumbres de San Antonio,es,13614.0,False,True,15.0,
950.0,flat,rent,94.0,3,2,València,València,Benicalap,es,2914.0,False,True,10.0,
900.0,flat,rent,75.0,2,1,València,València,Extramurs,es,1283.0,False,True,12.0,
1475.0,flat,rent,61.0,2,1,València,València,L'Eixample,es,1202.0,False,True,24.0,
1300.0,flat,rent,57.0,2,2,València,València,Ciutat Vella,es,695.0,False,False,23.0,
2400.0,penthouse,rent,100.0,2,2,València,València,Ciutat Vella,es,1065.0,False,True,24.0,
1100.0,flat,rent,100.0,3,2,València,Puçol,Playa de Puçol,es,17408.0,False,False,11.0,
1400.0,flat,rent,130.0,4,2,València,València,Algirós,es,2559.0,False,True,11.0,
900.0,flat,rent,88.0,3,1,València,València,El Pla del Real,es,1562.0,False,True,10.0,
4500.0,chalet,rent,350.0,5,4,València,Bétera,Torre en Conill-Cumbres de San Antonio,es,13651.0,False,True,13.0,
1400.0,flat,rent,120.0,4,2,València,València,Algirós,es,2852.0,False,True,12.0,
1475.0,flat,rent,80.0,2,1,València,València,L'Eixample,es,1170.0,False,True,18.0,
2000.0,flat,rent,120.0,3,2,València,València,Quatre Carreres,es,2605.0,False,True,17.0,
900.0,flat,rent,111.0,3,2,València,València,L'Eixample,es,946.0,False,True,8.0,
550.0,penthouse,rent,60.0,1,1,Sevilla,Alcalá de Guadaira,La Paz - Montecarmelo,es,13276.0,False,True,9.0,
1390.0,flat,rent,140.0,3,2,Sevilla,Sevilla,Centro,es,1074.0,False,True,10.0,
600.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Sevilla este,es,4362.0,False,True,10.0,
625.0,flat,rent,74.0,3,1,Sevilla,Mairena del Aljarafe,Lepanto,es,6106.0,False,True,8.0,
750.0,flat,rent,70.0,3,1,Sevilla,Sevilla,Bellavista - Jardines de Hércules,es,7242.0,False,False,11.0,
575.0,flat,rent,60.0,1,1,Sevilla,Mairena del Aljarafe,Ciudad Expo,es,7415.0,False,True,10.0,
1200.0,flat,rent,85.0,2,2,Sevilla,Sevilla,Centro,es,1590.0,False,True,14.0,
900.0,flat,rent,98.0,4,2,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3780.0,False,True,9.0,
950.0,flat,rent,65.0,2,1,Sevilla,Sevilla,Centro,es,973.0,False,False,15.0,
900.0,chalet,rent,95.0,3,2,Sevilla,Palomares del Río,,es,10671.0,False,True,9.0,
750.0,flat,rent,45.0,1,1,Sevilla,Sevilla,Los Remedios,es,2192.0,False,True,17.0,
800.0,studio,rent,66.0,0,1,Sevilla,Sevilla,Nervión,es,1415.0,False,False,12.0,
2050.0,flat,rent,95.0,4,1,Sevilla,Sevilla,Nervión,es,2247.0,False,True,22.0,
650.0,flat,rent,50.0,1,1,Sevilla,Sevilla,Sevilla este,es,5874.0,False,False,13.0,
1400.0,flat,rent,156.0,3,2,Sevilla,Sevilla,Nervión,es,1769.0,False,True,9.0,
700.0,flat,rent,75.0,2,1,Sevilla,Sevilla,Sevilla este,es,5566.0,False,True,9.0,
1400.0,flat,rent,140.0,4,2,Sevilla,Sevilla,Nervión,es,1346.0,False,True,10.0,
720.0,flat,rent,86.0,3,2,Sevilla,Sevilla,Pino Montano,es,4621.0,False,True,8.0,
800.0,flat,rent,60.0,2,1,Sevilla,Sevilla,Nervión,es,1431.0,False,False,13.0,
900.0,flat,rent,70.0,3,1,Sevilla,Sevilla,Centro,es,1855.0,False,False,13.0,
800.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Centro,es,332.0,False,False,13.0,
650.0,flat,rent,77.0,2,1,Sevilla,Sevilla,Macarena,es,2732.0,False,True,8.0,
850.0,duplex,rent,80.0,1,2,Sevilla,Sevilla,Nervión,es,1105.0,False,True,11.0,
500.0,flat,rent,53.0,1,1,Sevilla,Coria del Río,,es,12582.0,False,True,9.0,
890.0,penthouse,rent,120.0,3,2,Sevilla,Sevilla,Sevilla este,es,3920.0,False,True,7.0,
1500.0,flat,rent,90.0,2,1,Sevilla,Sevilla,Centro,es,1618.0,False,True,17.0,
1100.0,flat,rent,115.0,3,2,Sevilla,Sevilla,Nervión,es,1354.0,False,True,10.0,
825.0,flat,rent,75.0,3,1,Sevilla,Sevilla,Triana,es,2887.0,False,True,11.0,
900.0,flat,rent,91.0,3,2,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3332.0,False,True,10.0,
600.0,studio,rent,40.0,0,1,Sevilla,Sevilla,Nervión,es,1448.0,False,False,15.0,
820.0,flat,rent,85.0,3,1,Sevilla,Sevilla,Triana,es,2846.0,False,True,10.0,
600.0,flat,rent,85.0,3,1,Sevilla,Gelves,,es,7003.0,False,False,7.0,
950.0,chalet,rent,153.0,4,2,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,es,7887.0,False,True,6.0,
875.0,flat,rent,70.0,1,1,Sevilla,Sevilla,Centro,es,1346.0,False,True,13.0,
600.0,flat,rent,40.0,1,1,Sevilla,Mairena del Aljarafe,Cavaleri,es,5983.0,False,False,15.0,
675.0,flat,rent,80.0,2,1,Sevilla,Dos Hermanas,Centro - Doña Mercedes,es,12956.0,False,False,8.0,
750.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Centro,es,1616.0,False,True,13.0,
500.0,flat,rent,61.0,2,1,Sevilla,Sevilla,Los Remedios,es,2326.0,False,False,8.0,
710.0,flat,rent,89.0,3,1,Sevilla,Sevilla,Parque Alcosa,es,5739.0,False,True,8.0,
550.0,flat,rent,28.0,1,1,Sevilla,Sevilla,Centro,es,1412.0,False,False,20.0,
700.0,flat,rent,65.0,1,1,Sevilla,Sevilla,Centro,es,1107.0,False,True,11.0,
560.0,flat,rent,45.0,1,1,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3433.0,False,False,12.0,
970.0,flat,rent,87.0,3,1,Sevilla,Sevilla,Triana,es,2893.0,False,True,11.0,
900.0,flat,rent,90.0,3,1,Sevilla,Sevilla,Los Remedios,es,2113.0,False,True,10.0,
800.0,flat,rent,66.0,1,2,Sevilla,Sevilla,Nervión,es,1339.0,False,False,12.0,
600.0,flat,rent,60.0,2,1,Sevilla,Sevilla,Macarena,es,2192.0,False,False,10.0,
875.0,flat,rent,50.0,1,1,Sevilla,Sevilla,Triana,es,1978.0,False,True,18.0,
700.0,flat,rent,108.0,3,2,Sevilla,Coria del Río,,es,12900.0,False,False,6.0,
1200.0,flat,rent,128.0,3,2,Sevilla,Sevilla,Los Remedios,es,2141.0,False,True,9.0,
675.0,flat,rent,57.0,2,1,Sevilla,Sevilla,San Pablo,es,1657.0,False,False,12.0,
550.0,studio,rent,35.0,0,1,Sevilla,Sevilla,Sevilla este,es,4746.0,False,True,16.0,
475.0,flat,rent,55.0,2,1,Sevilla,Alcalá de Guadaira,La Paz - Montecarmelo,es,13497.0,False,False,9.0,
1000.0,duplex,rent,90.0,3,2,Sevilla,Sevilla,Centro,es,1612.0,False,True,11.0,
900.0,flat,rent,110.0,4,2,Sevilla,Sevilla,Centro,es,251.0,False,True,8.0,
850.0,flat,rent,72.0,2,1,Sevilla,Sevilla,Centro,es,1703.0,False,True,12.0,
320.0,studio,rent,30.0,0,1,Sevilla,Alcalá de Guadaira,Centro,es,13387.0,False,False,11.0,
775.0,flat,rent,66.0,1,1,Sevilla,Sevilla,Triana,es,1771.0,False,True,12.0,
530.0,studio,rent,45.0,0,1,Sevilla,Sevilla,Centro,es,42.0,False,False,12.0,
1116.0,flat,rent,110.0,3,2,Sevilla,Sevilla,Los Remedios,es,2573.0,False,True,10.0,
1400.0,flat,rent,160.0,3,2,Sevilla,Sevilla,Nervión,es,1811.0,False,True,9.0,
740.0,flat,rent,75.0,1,1,Sevilla,Sevilla,Centro,es,772.0,False,True,10.0,
775.0,flat,rent,95.0,3,2,Sevilla,Mairena del Aljarafe,Ciudad Aljarafe,es,6479.0,False,True,8.0,
850.0,flat,rent,74.0,2,1,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3175.0,False,False,11.0,
900.0,flat,rent,96.0,3,1,Sevilla,Sevilla,Los Remedios,es,1817.0,False,True,9.0,
1100.0,flat,rent,125.0,4,2,Sevilla,Sevilla,Sevilla este,es,5535.0,False,False,9.0,
550.0,penthouse,rent,60.0,1,1,Sevilla,Alcalá de Guadaira,La Paz - Montecarmelo,es,13088.0,False,False,9.0,
700.0,flat,rent,70.0,2,1,Sevilla,Sevilla,Macarena,es,1911.0,False,False,10.0,
965.0,chalet,rent,168.0,4,3,Sevilla,Sevilla,Cerro Amate,es,2576.0,False,True,6.0,
700.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Centro,es,646.0,False,True,12.0,
500.0,flat,rent,82.0,2,1,Sevilla,San Juan de Aznalfarache,Barrio Alto,es,5839.0,False,False,6.0,
900.0,flat,rent,115.0,4,2,Sevilla,Bormujos,Zona Universitaria,es,9062.0,False,True,8.0,
1500.0,flat,rent,150.0,3,2,Sevilla,Sevilla,Nervión,es,1024.0,False,True,10.0,
890.0,flat,rent,63.0,1,1,Sevilla,Sevilla,Nervión,es,1068.0,False,True,14.0,
600.0,flat,rent,85.0,3,1,Sevilla,Gelves,,es,6801.0,False,False,7.0,
700.0,duplex,rent,75.0,3,1,Sevilla,Sevilla,Nervión,es,1624.0,False,False,9.0,
1200.0,flat,rent,94.0,2,2,Sevilla,Sevilla,Los Remedios,es,1672.0,False,True,13.0,
1300.0,penthouse,rent,107.0,2,2,Sevilla,Sevilla,Nervión,es,884.0,False,True,12.0,
1200.0,flat,rent,105.0,3,2,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,es,2637.0,False,True,11.0,
1300.0,flat,rent,135.0,2,2,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,es,2302.0,False,True,10.0,
